"","Var1","Var2","cor","p","direction","new_column"
"773","s__Mageeibacillus_indolicus","Microbotryum lychnidis-dioicae",-0.122517878083498,0.03,"-1","Bacter_fungi"
"774","s__Olsenella_timonensis","Microbotryum lychnidis-dioicae",-0.131736006787826,0.02,"-1","Bacter_fungi"
"775","s__Paenibacillus_larvae","Microbotryum lychnidis-dioicae",-0.25744732140098,0,"-1","Bacter_fungi"
"776","s__Pseudobutyrivibrio_xylanivorans","Microbotryum lychnidis-dioicae",-0.271845469027986,0,"-1","Bacter_fungi"
"777","s__Roseburia_hominis","Microbotryum lychnidis-dioicae",-0.144083802755317,0.01,"-1","Bacter_fungi"
"778","s__Ruminococcus_albus","Microbotryum lychnidis-dioicae",-0.246704301781272,0,"-1","Bacter_fungi"
"779","s__Ruminococcus_bovis","Microbotryum lychnidis-dioicae",-0.148633461553868,0.01,"-1","Bacter_fungi"
"780","s__Ruminococcus_champanellensis","Microbotryum lychnidis-dioicae",-0.121015495491016,0,"-1","Bacter_fungi"
"781","s__[Ruminococcus]_torques","Microbotryum lychnidis-dioicae",-0.205151332903042,0,"-1","Bacter_fungi"
"782","Nematocida displodere","Naematelia encephala",0.0765530519870876,0.02,"1","fungi_fungi"
"783","Neurospora tetrasperma","Naematelia encephala",0.106751246701663,0,"1","fungi_fungi"
"784","Naematelia encephala","Ogataea philodendri",0.0915410724265382,0.03,"1","fungi_fungi"
"785","Naematelia encephala","Saccharomycodes ludwigii",0.142330686343455,0,"1","fungi_fungi"
"786","Stemphylium lycopersici","Naematelia encephala",0.132001133281344,0,"1","fungi_fungi"
"787","Naematelia encephala","Talaromyces amestolkiae",0.104582376035407,0,"1","fungi_fungi"
"788","Naematelia encephala","Talaromyces marneffei",0.08733237305896,0,"1","fungi_fungi"
"789","Torulaspora globosa","Naematelia encephala",0.0799729217073017,0.03,"1","fungi_fungi"
"790","Naematelia encephala","Verticillium longisporum",0.109948548743195,0,"1","fungi_fungi"
"791","s__Acetivibrio_thermocellus","Naematelia encephala",-0.0834307420283975,0.02,"-1","Bacter_fungi"
"792","s__Adlercreutzia_equolifaciens","Naematelia encephala",-0.142850443859551,0.01,"-1","Bacter_fungi"
"793","s__Adlercreutzia_hattorii","Naematelia encephala",-0.18509302353819,0,"-1","Bacter_fungi"
"794","s__Bifidobacterium_adolescentis","Naematelia encephala",-0.0948204256651233,0.02,"-1","Bacter_fungi"
"795","s__Blautia_pseudococcoides","Naematelia encephala",0.180457428790781,0,"1","Bacter_fungi"
"796","s__Collinsella_aerofaciens","Naematelia encephala",-0.173049407598613,0,"-1","Bacter_fungi"
"797","s__Edwardsiella_anguillarum","Naematelia encephala",-0.144141785046923,0,"-1","Bacter_fungi"
"798","s__Eubacterium_sp._MSJ-33","Naematelia encephala",-0.161425549269906,0.01,"-1","Bacter_fungi"
"799","s__Faecalibacterium_duncaniae","Naematelia encephala",-0.166102903810771,0,"-1","Bacter_fungi"
"800","s__Faecalibacterium_prausnitzii","Naematelia encephala",-0.151754823633544,0,"-1","Bacter_fungi"
"801","s__Faecalitalea_cylindroides","Naematelia encephala",-0.144741547386153,0,"-1","Bacter_fungi"
"802","s__Lacrimispora_saccharolytica","Naematelia encephala",0.122975681812864,0.01,"1","Bacter_fungi"
"803","s__Mageeibacillus_indolicus","Naematelia encephala",-0.132753237330281,0,"-1","Bacter_fungi"
"804","s__Olsenella_timonensis","Naematelia encephala",-0.131964842331414,0.01,"-1","Bacter_fungi"
"805","s__Ruminococcus_bicirculans","Naematelia encephala",-0.123665920457539,0,"-1","Bacter_fungi"
"806","s__Ruminococcus_champanellensis","Naematelia encephala",-0.150507578518001,0,"-1","Bacter_fungi"
"807","s__Starkeya_novella","Naematelia encephala",-0.16585296867126,0,"-1","Bacter_fungi"
"808","s__Vescimonas_coprocola","Naematelia encephala",-0.270663661079572,0,"-1","Bacter_fungi"
"809","s__Vescimonas_fastidiosa","Naematelia encephala",-0.255508529635357,0,"-1","Bacter_fungi"
"810","Nematocida displodere","Penicillium antarcticum",0.106596358914241,0.01,"1","fungi_fungi"
"811","Nematocida displodere","Saccharomycodes ludwigii",0.105141704242521,0,"1","fungi_fungi"
"812","Nematocida displodere","Talaromyces marneffei",0.0866172200862204,0.03,"1","fungi_fungi"
"813","Nematocida displodere","Torulaspora globosa",0.121001676518106,0,"1","fungi_fungi"
"814","s__Bacillus_amyloliquefaciens","Nematocida displodere",-0.104842483755967,0.01,"-1","Bacter_fungi"
"815","s__Bifidobacterium_adolescentis","Nematocida displodere",-0.120076627315146,0,"-1","Bacter_fungi"
"816","s__Blautia_pseudococcoides","Nematocida displodere",0.0866961950341497,0.04,"1","Bacter_fungi"
"817","s__Collinsella_aerofaciens","Nematocida displodere",-0.0875594888820694,0.04,"-1","Bacter_fungi"
"818","s__Coprococcus_eutactus","Nematocida displodere",-0.108581563995036,0.01,"-1","Bacter_fungi"
"819","s__Lacrimispora_saccharolytica","Nematocida displodere",0.151505552374208,0,"1","Bacter_fungi"
"820","s__Mageeibacillus_indolicus","Nematocida displodere",-0.117347129017123,0.01,"-1","Bacter_fungi"
"821","s__Odoribacter_splanchnicus","Nematocida displodere",-0.0974542649785242,0.02,"-1","Bacter_fungi"
"822","s__Olsenella_timonensis","Nematocida displodere",-0.0949147204639351,0.02,"-1","Bacter_fungi"
"823","s__Paenibacillus_larvae","Nematocida displodere",-0.10655154390133,0.01,"-1","Bacter_fungi"
"824","s__Ruminococcus_albus","Nematocida displodere",-0.153227112755794,0,"-1","Bacter_fungi"
"825","s__Ruminococcus_champanellensis","Nematocida displodere",-0.174533768202589,0,"-1","Bacter_fungi"
"826","s__Vescimonas_coprocola","Nematocida displodere",-0.139566804216504,0,"-1","Bacter_fungi"
"827","s__Vescimonas_fastidiosa","Nematocida displodere",-0.196250092635326,0,"-1","Bacter_fungi"
"828","Neurospora tetrasperma","Neolecta irregularis",0.104521754056579,0,"1","fungi_fungi"
"829","Neolecta irregularis","Stachybotrys chartarum",0.107399894258156,0.02,"1","fungi_fungi"
"830","Neolecta irregularis","Talaromyces marneffei",0.0879923177428774,0.02,"1","fungi_fungi"
"831","Tolypocladium capitatum","Neolecta irregularis",-0.08222409323351,0.03,"-1","fungi_fungi"
"832","Neolecta irregularis","Tolypocladium paradoxum",0.103637671401203,0.03,"1","fungi_fungi"
"833","Torulaspora globosa","Neolecta irregularis",0.0825480126292302,0.02,"1","fungi_fungi"
"834","Verticillium longisporum","Neolecta irregularis",0.103091580890742,0.02,"1","fungi_fungi"
"835","s__Anaerostipes_hadrus","Neolecta irregularis",-0.151904131856806,0,"-1","Bacter_fungi"
"836","s__Butyrivibrio_hungatei","Neolecta irregularis",-0.152944352385549,0,"-1","Bacter_fungi"
"837","s__Coprococcus_comes","Neolecta irregularis",-0.167893478271634,0,"-1","Bacter_fungi"
"838","s__Coprococcus_eutactus","Neolecta irregularis",-0.178513746967402,0,"-1","Bacter_fungi"
"839","s__Coprococcus_sp._ART55","Neolecta irregularis",-0.131851732898877,0.01,"-1","Bacter_fungi"
"840","s__Dorea_longicatena","Neolecta irregularis",-0.165328410431621,0,"-1","Bacter_fungi"
"841","s__Eubacterium_sp._MSJ-33","Neolecta irregularis",-0.17285030458431,0,"-1","Bacter_fungi"
"842","s__Faecalibacillus_intestinalis","Neolecta irregularis",-0.116986704972954,0.01,"-1","Bacter_fungi"
"843","s__Olsenella_timonensis","Neolecta irregularis",-0.116319695005665,0.01,"-1","Bacter_fungi"
"844","s__Paenibacillus_larvae","Neolecta irregularis",-0.131488548809702,0,"-1","Bacter_fungi"
"845","s__Pseudobutyrivibrio_xylanivorans","Neolecta irregularis",-0.147191926522992,0,"-1","Bacter_fungi"
"846","s__Roseburia_hominis","Neolecta irregularis",-0.190606188359953,0,"-1","Bacter_fungi"
"847","s__Ruminococcus_bicirculans","Neolecta irregularis",0.154567375406323,0,"1","Bacter_fungi"
"848","s__[Ruminococcus]_torques","Neolecta irregularis",-0.106184935967329,0.03,"-1","Bacter_fungi"
"849","Pyrenophora tritici-repentis","Neurospora crassa",0.104471091909569,0,"1","fungi_fungi"
"850","Talaromyces amestolkiae","Neurospora crassa",0.133961730751956,0,"1","fungi_fungi"
"851","s__Adlercreutzia_equolifaciens","Neurospora crassa",-0.105210635514575,0.03,"-1","Bacter_fungi"
"852","s__Adlercreutzia_hattorii","Neurospora crassa",-0.121695300662809,0.04,"-1","Bacter_fungi"
"853","s__Eubacterium_sp._c-25","Neurospora crassa",-0.152333104528166,0,"-1","Bacter_fungi"
"854","s__Lachnoclostridium_phocaeense","Neurospora crassa",-0.12417534802665,0.03,"-1","Bacter_fungi"
"855","s__Olsenella_timonensis","Neurospora crassa",-0.10923065139808,0.02,"-1","Bacter_fungi"
"856","Neurospora tetrasperma","Ogataea philodendri",0.123783048262673,0,"1","fungi_fungi"
"857","Neurospora tetrasperma","Pyrenophora tritici-repentis",0.0822276031527226,0.03,"1","fungi_fungi"
"858","Neurospora tetrasperma","Tolypocladium capitatum",0.0781060336701828,0.04,"1","fungi_fungi"
"859","s__Acetivibrio_thermocellus","Neurospora tetrasperma",-0.086736646014908,0.04,"-1","Bacter_fungi"
"860","s__Adlercreutzia_hattorii","Neurospora tetrasperma",-0.12510846846885,0.01,"-1","Bacter_fungi"
"861","s__Anaerostipes_hadrus","Neurospora tetrasperma",-0.107037371375964,0.03,"-1","Bacter_fungi"
"862","s__Bifidobacterium_adolescentis","Neurospora tetrasperma",-0.0774572478282064,0.04,"-1","Bacter_fungi"
"863","s__Butyrivibrio_hungatei","Neurospora tetrasperma",-0.152853020849983,0,"-1","Bacter_fungi"
"864","s__Collinsella_aerofaciens","Neurospora tetrasperma",-0.0906975350503965,0.04,"-1","Bacter_fungi"
"865","s__Coprococcus_eutactus","Neurospora tetrasperma",-0.194228513004731,0,"-1","Bacter_fungi"
"866","s__Coprococcus_sp._ART55","Neurospora tetrasperma",-0.154015025328562,0,"-1","Bacter_fungi"
"867","s__Dorea_longicatena","Neurospora tetrasperma",-0.0913491620494042,0.04,"-1","Bacter_fungi"
"868","s__Eubacterium_sp._MSJ-33","Neurospora tetrasperma",-0.126346192354355,0.01,"-1","Bacter_fungi"
"869","s__Faecalibacillus_intestinalis","Neurospora tetrasperma",-0.13860090146833,0.01,"-1","Bacter_fungi"
"870","s__Faecalibacterium_duncaniae","Neurospora tetrasperma",-0.122141230837784,0.01,"-1","Bacter_fungi"
"871","s__Faecalibacterium_prausnitzii","Neurospora tetrasperma",-0.124194181569224,0,"-1","Bacter_fungi"
"872","s__Paenibacillus_larvae","Neurospora tetrasperma",-0.124403246951991,0,"-1","Bacter_fungi"
"873","s__Pseudobutyrivibrio_xylanivorans","Neurospora tetrasperma",-0.184124762563214,0,"-1","Bacter_fungi"
"874","s__Roseburia_hominis","Neurospora tetrasperma",-0.118709971646734,0,"-1","Bacter_fungi"
"875","s__Ruminococcus_albus","Neurospora tetrasperma",-0.130896696133958,0,"-1","Bacter_fungi"
"876","s__Ruminococcus_bicirculans","Neurospora tetrasperma",-0.15180365270174,0,"-1","Bacter_fungi"
"877","s__Ruminococcus_bovis","Neurospora tetrasperma",-0.0965785649997633,0.03,"-1","Bacter_fungi"
"878","s__Starkeya_novella","Neurospora tetrasperma",-0.0879458774176091,0.04,"-1","Bacter_fungi"
"879","s__Vescimonas_coprocola","Neurospora tetrasperma",-0.097595199906537,0.02,"-1","Bacter_fungi"
"880","s__Vescimonas_fastidiosa","Neurospora tetrasperma",-0.0995409903761682,0.03,"-1","Bacter_fungi"
"881","s__[Ruminococcus]_torques","Neurospora tetrasperma",-0.104006334503565,0.03,"-1","Bacter_fungi"
"882","Penicillium antarcticum","Ogataea philodendri",0.151025618996796,0,"1","fungi_fungi"
"883","Pyrenophora tritici-repentis","Ogataea philodendri",0.146596652848284,0,"1","fungi_fungi"
"884","Saccharomycodes ludwigii","Ogataea philodendri",0.136870108365769,0,"1","fungi_fungi"
"885","Stemphylium lycopersici","Ogataea philodendri",0.101677551229066,0.01,"1","fungi_fungi"
"886","Talaromyces marneffei","Ogataea philodendri",0.130584059795906,0.01,"1","fungi_fungi"
"887","s__Adlercreutzia_equolifaciens","Ogataea philodendri",-0.181244262365096,0,"-1","Bacter_fungi"
"888","s__Adlercreutzia_hattorii","Ogataea philodendri",-0.185184289436453,0,"-1","Bacter_fungi"
"889","s__Bacillus_amyloliquefaciens","Ogataea philodendri",-0.0975113699423196,0.03,"-1","Bacter_fungi"
"890","s__Bifidobacterium_adolescentis","Ogataea philodendri",-0.190615302297054,0,"-1","Bacter_fungi"
"891","s__Blautia_pseudococcoides","Ogataea philodendri",0.189289299627442,0,"1","Bacter_fungi"
"892","s__Eubacterium_sp._MSJ-33","Ogataea philodendri",-0.116523240332321,0.02,"-1","Bacter_fungi"
"893","s__Faecalibacterium_duncaniae","Ogataea philodendri",-0.18819117764391,0,"-1","Bacter_fungi"
"894","s__Faecalibacterium_prausnitzii","Ogataea philodendri",-0.235280029933597,0,"-1","Bacter_fungi"
"895","s__Lacrimispora_saccharolytica","Ogataea philodendri",0.137443843568915,0.01,"1","Bacter_fungi"
"896","s__Ruminococcus_albus","Ogataea philodendri",-0.125617017786215,0,"-1","Bacter_fungi"
"897","s__Ruminococcus_bicirculans","Ogataea philodendri",-0.223888068121323,0,"-1","Bacter_fungi"
"898","s__Ruminococcus_bovis","Ogataea philodendri",-0.136827517016436,0.02,"-1","Bacter_fungi"
"899","s__Starkeya_novella","Ogataea philodendri",-0.148385195561565,0,"-1","Bacter_fungi"
"900","s__Vescimonas_coprocola","Ogataea philodendri",-0.116980794721582,0.02,"-1","Bacter_fungi"
"901","Saccharomycodes ludwigii","Penicillium antarcticum",0.0962998793732654,0.02,"1","fungi_fungi"
"902","Torulaspora globosa","Penicillium antarcticum",0.11133308161256,0.02,"1","fungi_fungi"
"903","s__Adlercreutzia_equolifaciens","Penicillium antarcticum",-0.160108458621383,0,"-1","Bacter_fungi"
"904","s__Adlercreutzia_hattorii","Penicillium antarcticum",-0.133861418147563,0,"-1","Bacter_fungi"
"905","s__Edwardsiella_anguillarum","Penicillium antarcticum",-0.0991960343276544,0.04,"-1","Bacter_fungi"
"906","s__Faecalibacillus_intestinalis","Penicillium antarcticum",-0.111417231062878,0.03,"-1","Bacter_fungi"
"907","s__Faecalibacterium_prausnitzii","Penicillium antarcticum",-0.207755387323807,0,"-1","Bacter_fungi"
"908","s__Paenibacillus_larvae","Penicillium antarcticum",-0.189732831643247,0,"-1","Bacter_fungi"
"909","s__Starkeya_novella","Penicillium antarcticum",-0.192418048251348,0,"-1","Bacter_fungi"
"910","s__Vescimonas_coprocola","Penicillium antarcticum",-0.152355179769545,0,"-1","Bacter_fungi"
"911","s__Vescimonas_fastidiosa","Penicillium antarcticum",-0.203006997016541,0,"-1","Bacter_fungi"
"912","Saccharomycodes ludwigii","Polytolypa hystricis",0.109500497100655,0.02,"1","fungi_fungi"
"913","Polytolypa hystricis","Tolypocladium paradoxum",0.123855921888252,0.01,"1","fungi_fungi"
"914","s__Acetivibrio_thermocellus","Polytolypa hystricis",-0.160999533823707,0,"-1","Bacter_fungi"
"915","s__Bifidobacterium_adolescentis","Polytolypa hystricis",-0.129418401847128,0.01,"-1","Bacter_fungi"
"916","s__Clostridium_novyi","Polytolypa hystricis",-0.123237167675954,0.02,"-1","Bacter_fungi"
"917","s__Edwardsiella_anguillarum","Polytolypa hystricis",-0.108000443087594,0.03,"-1","Bacter_fungi"
"918","s__Lachnoclostridium_phocaeense","Polytolypa hystricis",-0.116149148585367,0.02,"-1","Bacter_fungi"
"919","s__Mageeibacillus_indolicus","Polytolypa hystricis",-0.117006944884727,0.01,"-1","Bacter_fungi"
"920","s__Olsenella_timonensis","Polytolypa hystricis",-0.129969217736364,0.01,"-1","Bacter_fungi"
"921","s__Ruminococcus_albus","Polytolypa hystricis",-0.184543890534003,0,"-1","Bacter_fungi"
"922","s__Ruminococcus_bicirculans","Polytolypa hystricis",-0.214798165312985,0,"-1","Bacter_fungi"
"923","s__Ruminococcus_bovis","Polytolypa hystricis",-0.124325868634976,0.04,"-1","Bacter_fungi"
"924","Pyrenophora tritici-repentis","Pseudogymnoascus destructans",0.123912160257943,0.02,"1","fungi_fungi"
"925","Stemphylium lycopersici","Pseudogymnoascus destructans",0.08384584433725,0.04,"1","fungi_fungi"
"926","Talaromyces marneffei","Pseudogymnoascus destructans",0.089919521585418,0.04,"1","fungi_fungi"
"927","Torulaspora globosa","Pseudogymnoascus destructans",0.0994845110024648,0.02,"1","fungi_fungi"
"928","s__Acetivibrio_thermocellus","Pseudogymnoascus destructans",-0.142226655838695,0,"-1","Bacter_fungi"
"929","s__Anaerostipes_hadrus","Pseudogymnoascus destructans",-0.126542171250216,0.01,"-1","Bacter_fungi"
"930","s__Bifidobacterium_adolescentis","Pseudogymnoascus destructans",-0.12176076652867,0.02,"-1","Bacter_fungi"
"931","s__Butyrivibrio_hungatei","Pseudogymnoascus destructans",-0.168887980084681,0,"-1","Bacter_fungi"
"932","s__Clostridium_novyi","Pseudogymnoascus destructans",-0.188218708587722,0,"-1","Bacter_fungi"
"933","s__Collinsella_aerofaciens","Pseudogymnoascus destructans",-0.13213251247551,0.01,"-1","Bacter_fungi"
"934","s__Coprococcus_comes","Pseudogymnoascus destructans",-0.180804736029547,0,"-1","Bacter_fungi"
"935","s__Coprococcus_eutactus","Pseudogymnoascus destructans",-0.203628404236884,0,"-1","Bacter_fungi"
"936","s__Coprococcus_sp._ART55","Pseudogymnoascus destructans",-0.139076380972278,0,"-1","Bacter_fungi"
"937","s__Eubacterium_sp._MSJ-33","Pseudogymnoascus destructans",-0.125094258429652,0.02,"-1","Bacter_fungi"
"938","s__Faecalibacillus_intestinalis","Pseudogymnoascus destructans",-0.119178803899939,0.02,"-1","Bacter_fungi"
"939","s__Lachnospira_eligens","Pseudogymnoascus destructans",-0.158134219600974,0,"-1","Bacter_fungi"
"940","s__Lacrimispora_saccharolytica","Pseudogymnoascus destructans",-0.191142877235927,0,"-1","Bacter_fungi"
"941","s__Ligilactobacillus_ruminis","Pseudogymnoascus destructans",-0.112390211694826,0.03,"-1","Bacter_fungi"
"942","s__Mageeibacillus_indolicus","Pseudogymnoascus destructans",-0.135343304576169,0.01,"-1","Bacter_fungi"
"943","s__Paenibacillus_larvae","Pseudogymnoascus destructans",-0.217647383633275,0,"-1","Bacter_fungi"
"944","s__Pseudobutyrivibrio_xylanivorans","Pseudogymnoascus destructans",-0.241159275804897,0,"-1","Bacter_fungi"
"945","s__Roseburia_hominis","Pseudogymnoascus destructans",-0.144049537313061,0,"-1","Bacter_fungi"
"946","s__Ruminococcus_champanellensis","Pseudogymnoascus destructans",-0.114312411356123,0.03,"-1","Bacter_fungi"
"947","s__Vescimonas_fastidiosa","Pseudogymnoascus destructans",-0.119113840236984,0.03,"-1","Bacter_fungi"
"948","s__[Ruminococcus]_torques","Pseudogymnoascus destructans",-0.204283060783233,0,"-1","Bacter_fungi"
"949","Pyrenophora tritici-repentis","Pseudogymnoascus sp. VKM F-4246",0.258366352967642,0,"1","fungi_fungi"
"950","Pseudogymnoascus sp. VKM F-4246","Stachybotrys chartarum",0.120579723392032,0.02,"1","fungi_fungi"
"951","Verticillium longisporum","Pseudogymnoascus sp. VKM F-4246",-0.0841156057285538,0.04,"-1","fungi_fungi"
"952","s__Acetivibrio_thermocellus","Pseudogymnoascus sp. VKM F-4246",-0.158816148995532,0,"-1","Bacter_fungi"
"953","s__Adlercreutzia_equolifaciens","Pseudogymnoascus sp. VKM F-4246",-0.162228373593028,0,"-1","Bacter_fungi"
"954","s__Anaerostipes_hadrus","Pseudogymnoascus sp. VKM F-4246",-0.113275105919959,0.01,"-1","Bacter_fungi"
"955","s__Blautia_pseudococcoides","Pseudogymnoascus sp. VKM F-4246",-0.143735713438876,0.01,"-1","Bacter_fungi"
"956","s__Eubacterium_sp._c-25","Pseudogymnoascus sp. VKM F-4246",-0.16725690910909,0,"-1","Bacter_fungi"
"957","s__Faecalibacterium_duncaniae","Pseudogymnoascus sp. VKM F-4246",0.136648489601428,0.01,"1","Bacter_fungi"
"958","s__Lachnoclostridium_phocaeense","Pseudogymnoascus sp. VKM F-4246",-0.181864880344746,0,"-1","Bacter_fungi"
"959","s__Ruminococcus_albus","Pseudogymnoascus sp. VKM F-4246",-0.124206566313086,0,"-1","Bacter_fungi"
"960","s__Ruminococcus_bovis","Pseudogymnoascus sp. VKM F-4246",-0.170156913464224,0,"-1","Bacter_fungi"
"961","Pyrenophora tritici-repentis","Stachybotrys chartarum",0.0993961838057358,0.02,"1","fungi_fungi"
"962","Talaromyces amestolkiae","Pyrenophora tritici-repentis",0.136232207064358,0,"1","fungi_fungi"
"963","Pyrenophora tritici-repentis","Tolypocladium paradoxum",0.13880800887895,0,"1","fungi_fungi"
"964","s__Acetivibrio_thermocellus","Pyrenophora tritici-repentis",-0.194762375307566,0,"-1","Bacter_fungi"
"965","s__Adlercreutzia_equolifaciens","Pyrenophora tritici-repentis",-0.128507848699464,0.01,"-1","Bacter_fungi"
"966","s__Blautia_pseudococcoides","Pyrenophora tritici-repentis",-0.220342960830132,0,"-1","Bacter_fungi"
"967","s__Butyrivibrio_hungatei","Pyrenophora tritici-repentis",-0.123344022861967,0.02,"-1","Bacter_fungi"
"968","s__Clostridium_novyi","Pyrenophora tritici-repentis",-0.136923161402134,0.01,"-1","Bacter_fungi"
"969","s__Coprococcus_comes","Pyrenophora tritici-repentis",-0.1271432113235,0.01,"-1","Bacter_fungi"
"970","s__Coprococcus_eutactus","Pyrenophora tritici-repentis",-0.171816872745739,0,"-1","Bacter_fungi"
"971","s__Eubacterium_sp._c-25","Pyrenophora tritici-repentis",-0.238730934412364,0,"-1","Bacter_fungi"
"972","s__Faecalibacterium_duncaniae","Pyrenophora tritici-repentis",0.11208594175053,0.03,"1","Bacter_fungi"
"973","s__Faecalibacterium_prausnitzii","Pyrenophora tritici-repentis",0.250064801251262,0,"1","Bacter_fungi"
"974","s__Faecalitalea_cylindroides","Pyrenophora tritici-repentis",-0.120787016816093,0.04,"-1","Bacter_fungi"
"975","s__Lachnoclostridium_phocaeense","Pyrenophora tritici-repentis",-0.222293138258726,0,"-1","Bacter_fungi"
"976","s__Lacrimispora_saccharolytica","Pyrenophora tritici-repentis",-0.216638215121487,0,"-1","Bacter_fungi"
"977","s__Olsenella_timonensis","Pyrenophora tritici-repentis",-0.0999949333180427,0.04,"-1","Bacter_fungi"
"978","s__Paenibacillus_larvae","Pyrenophora tritici-repentis",-0.151783330022337,0.02,"-1","Bacter_fungi"
"979","s__Pseudobutyrivibrio_xylanivorans","Pyrenophora tritici-repentis",-0.141481767088235,0.01,"-1","Bacter_fungi"
"980","s__Ruminococcus_albus","Pyrenophora tritici-repentis",-0.220882291486437,0,"-1","Bacter_fungi"
"981","s__Ruminococcus_bovis","Pyrenophora tritici-repentis",-0.183725496182181,0,"-1","Bacter_fungi"
"982","s__Ruminococcus_champanellensis","Pyrenophora tritici-repentis",-0.159497131821711,0,"-1","Bacter_fungi"
"983","s__Starkeya_novella","Pyrenophora tritici-repentis",-0.104110815905308,0.01,"-1","Bacter_fungi"
"984","s__[Ruminococcus]_torques","Pyrenophora tritici-repentis",-0.134943167271023,0.01,"-1","Bacter_fungi"
"985","Stemphylium lycopersici","Saccharomycodes ludwigii",0.0853368288689202,0.03,"1","fungi_fungi"
"986","Saccharomycodes ludwigii","Talaromyces amestolkiae",0.0953655125377801,0.01,"1","fungi_fungi"
"987","Saccharomycodes ludwigii","Talaromyces marneffei",0.0988119199179009,0.03,"1","fungi_fungi"
"988","Torulaspora globosa","Saccharomycodes ludwigii",0.120467463134633,0,"1","fungi_fungi"
"989","Tolypocladium capitatum","Sporothrix brasiliensis",0.172715136574795,0,"1","fungi_fungi"
"990","Tolypocladium capitatum","Stachybotrys chartarum",0.109165176228211,0.02,"1","fungi_fungi"
"991","Stachybotrys chartarum","Tolypocladium paradoxum",0.211357309556768,0,"1","fungi_fungi"
"992","Stemphylium lycopersici","Talaromyces marneffei",0.123079076539189,0,"1","fungi_fungi"
"993","Talaromyces amestolkiae","Talaromyces marneffei",0.146051720698288,0,"1","fungi_fungi"
"994","Talaromyces amestolkiae","Tolypocladium paradoxum",0.125191092210668,0.02,"1","fungi_fungi"
"995","Torulaspora globosa","Talaromyces marneffei",0.0901644646686003,0,"1","fungi_fungi"
"996","Torulaspora globosa","Tolypocladium capitatum",-0.0884686826629369,0.01,"-1","fungi_fungi"
"997","[Candida] duobushaemulonis","Dacryopinax primogenitus",0.14759943265411,0,"1","fungi_fungi"
"998","[Candida] duobushaemulonis","Enterocytozoon bieneusi",0.194652986385944,0,"1","fungi_fungi"
"999","[Candida] duobushaemulonis","Exophiala sideris",0.0965550371402176,0.01,"1","fungi_fungi"
"1000","Hanseniaspora guilliermondii","[Candida] duobushaemulonis",0.0930347006002233,0,"1","fungi_fungi"
"1001","[Candida] duobushaemulonis","Macroventuria anomochaeta",0.107502833370671,0.01,"1","fungi_fungi"
"1002","[Candida] duobushaemulonis","Microbotryum lychnidis-dioicae",0.137261234430109,0,"1","fungi_fungi"
"1003","[Candida] duobushaemulonis","Neolecta irregularis",0.0889753799956011,0.02,"1","fungi_fungi"
"1004","[Candida] duobushaemulonis","Penicillium antarcticum",0.11369425905593,0,"1","fungi_fungi"
"1005","[Candida] duobushaemulonis","Saccharomycodes ludwigii",0.11342944226046,0,"1","fungi_fungi"
"1006","s__Clostridium_novyi","[Candida] duobushaemulonis",-0.125470410604948,0,"-1","Bacter_fungi"
"1007","s__Collinsella_aerofaciens","[Candida] duobushaemulonis",-0.104724894694786,0.02,"-1","Bacter_fungi"
"1008","s__Coprococcus_comes","[Candida] duobushaemulonis",-0.104152448989385,0.03,"-1","Bacter_fungi"
"1009","s__Coprococcus_eutactus","[Candida] duobushaemulonis",-0.136828695877121,0.01,"-1","Bacter_fungi"
"1010","s__Coprococcus_sp._ART55","[Candida] duobushaemulonis",-0.111480117279955,0,"-1","Bacter_fungi"
"1011","s__Lachnospira_eligens","[Candida] duobushaemulonis",-0.100126354986347,0.03,"-1","Bacter_fungi"
"1012","s__Olsenella_timonensis","[Candida] duobushaemulonis",-0.105616822669153,0.02,"-1","Bacter_fungi"
"1013","s__Paenibacillus_larvae","[Candida] duobushaemulonis",-0.141596203373268,0,"-1","Bacter_fungi"
"1014","s__Ruminococcus_albus","[Candida] duobushaemulonis",-0.127048275130738,0.02,"-1","Bacter_fungi"
"1015","s__Starkeya_novella","[Candida] duobushaemulonis",-0.115402511825952,0.02,"-1","Bacter_fungi"
"1016","s__Vescimonas_coprocola","[Candida] duobushaemulonis",-0.114481593087638,0.01,"-1","Bacter_fungi"
"1017","s__Vescimonas_fastidiosa","[Candida] duobushaemulonis",-0.100507052503945,0.04,"-1","Bacter_fungi"
"1018","s__Acetivibrio_thermocellus","Talaromyces amestolkiae",-0.193220617076422,0,"-1","Bacter_fungi"
"1019","s__Acetivibrio_thermocellus","Talaromyces marneffei",-0.138008127354489,0,"-1","Bacter_fungi"
"1020","s__Acetivibrio_thermocellus","Tolypocladium paradoxum",-0.256675253565639,0,"-1","Bacter_fungi"
"1021","s__Acetivibrio_thermocellus","Torulaspora globosa",-0.175161049843488,0,"-1","Bacter_fungi"
"1022","s__Acetivibrio_thermocellus","s__Bacillus_amyloliquefaciens",0.227840250879448,0,"1","Bacter_Bacter"
"1023","s__Acetivibrio_thermocellus","s__Blautia_pseudococcoides",0.22580517940069,0,"1","Bacter_Bacter"
"1024","s__Acetivibrio_thermocellus","s__Butyrivibrio_hungatei",0.253400022451995,0,"1","Bacter_Bacter"
"1025","s__Acetivibrio_thermocellus","s__Clostridium_novyi",0.318310749154628,0,"1","Bacter_Bacter"
