"","Var1","Var2","cor","p","direction","new_column"
"776","Polytolypa hystricis","Ogataea philodendri",0.108140138343456,0.01,"1","fungi_fungi"
"777","Pseudogymnoascus sp. VKM F-4246","Ogataea philodendri",0.116030470581952,0,"1","fungi_fungi"
"778","Torulaspora globosa","Ogataea philodendri",0.0870224546749936,0.01,"1","fungi_fungi"
"779","s__Adlercreutzia_equolifaciens","Ogataea philodendri",-0.11670787410206,0,"-1","Bacter_fungi"
"780","s__Adlercreutzia_hattorii","Ogataea philodendri",-0.112566082332624,0.03,"-1","Bacter_fungi"
"781","s__Blautia_pseudococcoides","Ogataea philodendri",0.157460201943662,0.01,"1","Bacter_fungi"
"782","s__Butyrivibrio_hungatei","Ogataea philodendri",0.108919748216219,0.01,"1","Bacter_fungi"
"783","s__Collinsella_aerofaciens","Ogataea philodendri",-0.0973418836088814,0.02,"-1","Bacter_fungi"
"784","s__Coprococcus_comes","Ogataea philodendri",-0.127004459102734,0,"-1","Bacter_fungi"
"785","s__Dorea_longicatena","Ogataea philodendri",-0.106186548967571,0.01,"-1","Bacter_fungi"
"786","s__Eubacterium_sp._c-25","Ogataea philodendri",0.109166276951237,0,"1","Bacter_fungi"
"787","s__Faecalibacillus_intestinalis","Ogataea philodendri",-0.135263603122363,0,"-1","Bacter_fungi"
"788","s__Faecalibacterium_duncaniae","Ogataea philodendri",-0.135939860626926,0,"-1","Bacter_fungi"
"789","s__Faecalibacterium_prausnitzii","Ogataea philodendri",-0.119184673851,0.01,"-1","Bacter_fungi"
"790","s__Lachnoclostridium_phocaeense","Ogataea philodendri",0.134058189971722,0,"1","Bacter_fungi"
"791","s__Lacrimispora_saccharolytica","Ogataea philodendri",0.101996446109669,0.03,"1","Bacter_fungi"
"792","s__Vescimonas_fastidiosa","Ogataea philodendri",-0.142572592324612,0,"-1","Bacter_fungi"
"793","Penicillium antarcticum","Polytolypa hystricis",0.110770411995039,0,"1","fungi_fungi"
"794","Penicillium antarcticum","Tolypocladium paradoxum",-0.166335280970734,0,"-1","fungi_fungi"
"795","Torulaspora globosa","Penicillium antarcticum",0.0765665670294087,0.02,"1","fungi_fungi"
"796","Verticillium longisporum","Penicillium antarcticum",-0.0887767813555696,0.01,"-1","fungi_fungi"
"797","s__Adlercreutzia_hattorii","Penicillium antarcticum",-0.105542780247507,0.02,"-1","Bacter_fungi"
"798","s__Blautia_pseudococcoides","Penicillium antarcticum",0.168134481841829,0,"1","Bacter_fungi"
"799","s__Butyrivibrio_hungatei","Penicillium antarcticum",0.0927436188367997,0.04,"1","Bacter_fungi"
"800","s__Eubacterium_sp._c-25","Penicillium antarcticum",0.178031325490017,0,"1","Bacter_fungi"
"801","s__Faecalibacterium_duncaniae","Penicillium antarcticum",-0.142075027319719,0,"-1","Bacter_fungi"
"802","s__Faecalibacterium_prausnitzii","Penicillium antarcticum",-0.17539227797999,0,"-1","Bacter_fungi"
"803","s__Lachnoclostridium_phocaeense","Penicillium antarcticum",0.189452416565152,0,"1","Bacter_fungi"
"804","s__Ruminococcus_bovis","Penicillium antarcticum",0.220559208550248,0,"1","Bacter_fungi"
"805","s__Starkeya_novella","Penicillium antarcticum",-0.109791385413185,0,"-1","Bacter_fungi"
"806","Talaromyces amestolkiae","Polytolypa hystricis",0.0954802012466623,0,"1","fungi_fungi"
"807","Tolypocladium capitatum","Polytolypa hystricis",-0.0751011911864301,0.01,"-1","fungi_fungi"
"808","Torulaspora globosa","Polytolypa hystricis",0.0928283347677446,0.01,"1","fungi_fungi"
"809","s__Acetivibrio_thermocellus","Polytolypa hystricis",-0.13028383032188,0,"-1","Bacter_fungi"
"810","s__Anaerostipes_hadrus","Polytolypa hystricis",0.118918579811816,0,"1","Bacter_fungi"
"811","s__Bacillus_amyloliquefaciens","Polytolypa hystricis",-0.137288866434507,0,"-1","Bacter_fungi"
"812","s__Blautia_pseudococcoides","Polytolypa hystricis",0.136824694588099,0,"1","Bacter_fungi"
"813","s__Butyrivibrio_hungatei","Polytolypa hystricis",0.0817252330656183,0.04,"1","Bacter_fungi"
"814","s__Eubacterium_sp._MSJ-33","Polytolypa hystricis",-0.123523703894252,0,"-1","Bacter_fungi"
"815","s__Faecalibacterium_prausnitzii","Polytolypa hystricis",0.0856755250612359,0.03,"1","Bacter_fungi"
"816","s__Faecalitalea_cylindroides","Polytolypa hystricis",-0.104384922567706,0.04,"-1","Bacter_fungi"
"817","s__Lacrimispora_saccharolytica","Polytolypa hystricis",0.124665234746154,0.01,"1","Bacter_fungi"
"818","s__Olsenella_timonensis","Polytolypa hystricis",-0.127954192739899,0,"-1","Bacter_fungi"
"819","s__Paenibacillus_larvae","Polytolypa hystricis",-0.127611866843905,0,"-1","Bacter_fungi"
"820","s__Ruminococcus_albus","Polytolypa hystricis",-0.157168987404459,0,"-1","Bacter_fungi"
"821","s__Ruminococcus_bicirculans","Polytolypa hystricis",-0.141738862348611,0,"-1","Bacter_fungi"
"822","s__Ruminococcus_champanellensis","Polytolypa hystricis",-0.181151224956751,0,"-1","Bacter_fungi"
"823","s__Vescimonas_fastidiosa","Polytolypa hystricis",-0.190981294340144,0,"-1","Bacter_fungi"
"824","s__[Ruminococcus]_torques","Polytolypa hystricis",0.131034857555584,0,"1","Bacter_fungi"
"825","Pyrenophora tritici-repentis","Pseudogymnoascus destructans",0.122454227768077,0,"1","fungi_fungi"
"826","Talaromyces amestolkiae","Pseudogymnoascus destructans",0.087790466728653,0.03,"1","fungi_fungi"
"827","Talaromyces marneffei","Pseudogymnoascus destructans",0.0776248905577614,0.03,"1","fungi_fungi"
"828","Pseudogymnoascus destructans","Tolypocladium paradoxum",0.130482983718998,0.01,"1","fungi_fungi"
"829","s__Adlercreutzia_equolifaciens","Pseudogymnoascus destructans",-0.106195131484922,0.04,"-1","Bacter_fungi"
"830","s__Adlercreutzia_hattorii","Pseudogymnoascus destructans",-0.110243045808452,0.02,"-1","Bacter_fungi"
"831","s__Blautia_pseudococcoides","Pseudogymnoascus destructans",-0.21243698125427,0,"-1","Bacter_fungi"
"832","s__Butyrivibrio_hungatei","Pseudogymnoascus destructans",-0.173037543172489,0,"-1","Bacter_fungi"
"833","s__Collinsella_aerofaciens","Pseudogymnoascus destructans",-0.133457106637395,0,"-1","Bacter_fungi"
"834","s__Coprococcus_comes","Pseudogymnoascus destructans",-0.114506723979059,0.02,"-1","Bacter_fungi"
"835","s__Coprococcus_sp._ART55","Pseudogymnoascus destructans",-0.094688901166955,0.04,"-1","Bacter_fungi"
"836","s__Dorea_longicatena","Pseudogymnoascus destructans",-0.172623900699991,0,"-1","Bacter_fungi"
"837","s__Faecalibacterium_duncaniae","Pseudogymnoascus destructans",0.139772032114374,0.02,"1","Bacter_fungi"
"838","s__Faecalibacterium_prausnitzii","Pseudogymnoascus destructans",0.209095051179462,0,"1","Bacter_fungi"
"839","s__Klebsiella_pneumoniae","Pseudogymnoascus destructans",-0.11982590096823,0.01,"-1","Bacter_fungi"
"840","s__Mageeibacillus_indolicus","Pseudogymnoascus destructans",-0.0943304927751782,0.04,"-1","Bacter_fungi"
"841","s__Pseudobutyrivibrio_xylanivorans","Pseudogymnoascus destructans",-0.126200072015886,0.01,"-1","Bacter_fungi"
"842","s__Roseburia_hominis","Pseudogymnoascus destructans",-0.0879179469463152,0.03,"-1","Bacter_fungi"
"843","s__Ruminococcus_albus","Pseudogymnoascus destructans",-0.134575269399261,0,"-1","Bacter_fungi"
"844","s__Ruminococcus_bovis","Pseudogymnoascus destructans",-0.103203091755065,0.02,"-1","Bacter_fungi"
"845","s__[Ruminococcus]_torques","Pseudogymnoascus destructans",-0.102101027996306,0.04,"-1","Bacter_fungi"
"846","Talaromyces marneffei","Pseudogymnoascus sp. VKM F-4246",0.189897705202407,0,"1","fungi_fungi"
"847","s__Acetivibrio_thermocellus","Pseudogymnoascus sp. VKM F-4246",-0.120770746486042,0,"-1","Bacter_fungi"
"848","s__Bacillus_amyloliquefaciens","Pseudogymnoascus sp. VKM F-4246",-0.185635602624668,0,"-1","Bacter_fungi"
"849","s__Butyrivibrio_hungatei","Pseudogymnoascus sp. VKM F-4246",0.169846019362449,0,"1","Bacter_fungi"
"850","s__Coprococcus_eutactus","Pseudogymnoascus sp. VKM F-4246",0.0932904184898796,0.04,"1","Bacter_fungi"
"851","s__Edwardsiella_anguillarum","Pseudogymnoascus sp. VKM F-4246",-0.119730493169817,0.02,"-1","Bacter_fungi"
"852","s__Faecalitalea_cylindroides","Pseudogymnoascus sp. VKM F-4246",-0.097872253137947,0.01,"-1","Bacter_fungi"
"853","s__Olsenella_timonensis","Pseudogymnoascus sp. VKM F-4246",-0.130099664296174,0,"-1","Bacter_fungi"
"854","s__Paenibacillus_larvae","Pseudogymnoascus sp. VKM F-4246",-0.201297000126544,0,"-1","Bacter_fungi"
"855","s__Pseudobutyrivibrio_xylanivorans","Pseudogymnoascus sp. VKM F-4246",0.202563467803294,0,"1","Bacter_fungi"
"856","s__Ruminococcus_albus","Pseudogymnoascus sp. VKM F-4246",-0.0948654691223139,0.04,"-1","Bacter_fungi"
"857","s__Ruminococcus_bovis","Pseudogymnoascus sp. VKM F-4246",-0.121944381707168,0,"-1","Bacter_fungi"
"858","s__Ruminococcus_champanellensis","Pseudogymnoascus sp. VKM F-4246",-0.125863537383665,0.01,"-1","Bacter_fungi"
"859","s__Starkeya_novella","Pseudogymnoascus sp. VKM F-4246",-0.167806745574817,0,"-1","Bacter_fungi"
"860","s__Vescimonas_fastidiosa","Pseudogymnoascus sp. VKM F-4246",-0.141231930760028,0,"-1","Bacter_fungi"
"861","Stemphylium lycopersici","Pyrenophora tritici-repentis",-0.0938382766583018,0.02,"-1","fungi_fungi"
"862","Talaromyces amestolkiae","Pyrenophora tritici-repentis",0.191947683841029,0,"1","fungi_fungi"
"863","Talaromyces marneffei","Pyrenophora tritici-repentis",0.138321963966962,0,"1","fungi_fungi"
"864","Pyrenophora tritici-repentis","Tolypocladium paradoxum",0.132355248995411,0,"1","fungi_fungi"
"865","s__Acetivibrio_thermocellus","Pyrenophora tritici-repentis",-0.102665033809669,0.01,"-1","Bacter_fungi"
"866","s__Adlercreutzia_equolifaciens","Pyrenophora tritici-repentis",-0.100502466839328,0.01,"-1","Bacter_fungi"
"867","s__Adlercreutzia_hattorii","Pyrenophora tritici-repentis",-0.0893086262336997,0.02,"-1","Bacter_fungi"
"868","s__Bacillus_amyloliquefaciens","Pyrenophora tritici-repentis",-0.0985420560016748,0.01,"-1","Bacter_fungi"
"869","s__Bifidobacterium_adolescentis","Pyrenophora tritici-repentis",0.102357971810767,0.02,"1","Bacter_fungi"
"870","s__Blautia_pseudococcoides","Pyrenophora tritici-repentis",-0.106326339417471,0.02,"-1","Bacter_fungi"
"871","s__Butyrivibrio_hungatei","Pyrenophora tritici-repentis",-0.0991194529095664,0.02,"-1","Bacter_fungi"
"872","s__Coprococcus_comes","Pyrenophora tritici-repentis",-0.118888924790642,0,"-1","Bacter_fungi"
"873","s__Dorea_longicatena","Pyrenophora tritici-repentis",-0.125850939011392,0,"-1","Bacter_fungi"
"874","s__Eubacterium_sp._c-25","Pyrenophora tritici-repentis",-0.0889943018757148,0.03,"-1","Bacter_fungi"
"875","s__Faecalibacterium_prausnitzii","Pyrenophora tritici-repentis",0.28608225888026,0,"1","Bacter_fungi"
"876","s__Faecalitalea_cylindroides","Pyrenophora tritici-repentis",-0.126078397456943,0.01,"-1","Bacter_fungi"
"877","s__Lachnoclostridium_phocaeense","Pyrenophora tritici-repentis",-0.0939651092016022,0.02,"-1","Bacter_fungi"
"878","s__Mageeibacillus_indolicus","Pyrenophora tritici-repentis",-0.0883360736747661,0.04,"-1","Bacter_fungi"
"879","s__Paenibacillus_larvae","Pyrenophora tritici-repentis",-0.129011270625073,0,"-1","Bacter_fungi"
"880","s__Ruminococcus_albus","Pyrenophora tritici-repentis",-0.126686861498208,0,"-1","Bacter_fungi"
"881","s__Ruminococcus_bovis","Pyrenophora tritici-repentis",-0.101317807742682,0.01,"-1","Bacter_fungi"
"882","Torulaspora globosa","Saccharomycodes ludwigii",0.0987791203892629,0.01,"1","fungi_fungi"
"883","Stachybotrys chartarum","Sporothrix brasiliensis",0.129318913730217,0,"1","fungi_fungi"
"884","Talaromyces marneffei","Sporothrix brasiliensis",-0.164964766720816,0,"-1","fungi_fungi"
"885","Tolypocladium capitatum","Sporothrix brasiliensis",0.195750996393483,0,"1","fungi_fungi"
"886","Verticillium longisporum","Sporothrix brasiliensis",0.0846096519966341,0.04,"1","fungi_fungi"
"887","Talaromyces amestolkiae","Stachybotrys chartarum",-0.0768504027509194,0.03,"-1","fungi_fungi"
"888","Talaromyces marneffei","Stachybotrys chartarum",-0.128210871935421,0,"-1","fungi_fungi"
"889","Tolypocladium capitatum","Stachybotrys chartarum",0.093059123138366,0.02,"1","fungi_fungi"
"890","Verticillium longisporum","Stachybotrys chartarum",0.145837365517182,0,"1","fungi_fungi"
"891","Stemphylium lycopersici","Talaromyces amestolkiae",-0.0958227848671611,0.01,"-1","fungi_fungi"
"892","Talaromyces amestolkiae","Talaromyces marneffei",0.142350128074802,0,"1","fungi_fungi"
"893","Talaromyces amestolkiae","Tolypocladium paradoxum",0.187418859532292,0,"1","fungi_fungi"
"894","Torulaspora globosa","Talaromyces amestolkiae",0.129604909227676,0,"1","fungi_fungi"
"895","Tolypocladium capitatum","Talaromyces marneffei",-0.0760263864990141,0.01,"-1","fungi_fungi"
"896","Tolypocladium capitatum","Verticillium longisporum",0.154282750667739,0,"1","fungi_fungi"
"897","Torulaspora globosa","Tolypocladium paradoxum",0.108062667623381,0,"1","fungi_fungi"
"898","[Candida] duobushaemulonis","Fusarium venenatum",0.134543372821634,0,"1","fungi_fungi"
"899","Hanseniaspora guilliermondii","[Candida] duobushaemulonis",0.0662469565102208,0.01,"1","fungi_fungi"
"900","[Candida] duobushaemulonis","Kwoniella mangrovensis",-0.0554324070317608,0.04,"-1","fungi_fungi"
"901","[Candida] duobushaemulonis","Neurospora crassa",-0.0865797042014718,0.02,"-1","fungi_fungi"
"902","[Candida] duobushaemulonis","Saccharomycodes ludwigii",0.0861782699564187,0,"1","fungi_fungi"
"903","[Candida] duobushaemulonis","Sporothrix brasiliensis",0.0790279246672659,0.04,"1","fungi_fungi"
"904","s__Butyrivibrio_hungatei","[Candida] duobushaemulonis",-0.0922027956544696,0.02,"-1","Bacter_fungi"
"905","s__Clostridium_novyi","[Candida] duobushaemulonis",-0.0728139520935504,0.03,"-1","Bacter_fungi"
"906","s__Coprococcus_eutactus","[Candida] duobushaemulonis",-0.070949885963157,0.04,"-1","Bacter_fungi"
"907","s__Faecalibacterium_prausnitzii","[Candida] duobushaemulonis",-0.0939434035127909,0.02,"-1","Bacter_fungi"
"908","s__Lachnospira_eligens","[Candida] duobushaemulonis",-0.0772172124297407,0.03,"-1","Bacter_fungi"
"909","s__Pseudobutyrivibrio_xylanivorans","[Candida] duobushaemulonis",-0.110512464814986,0,"-1","Bacter_fungi"
"910","s__Acetivibrio_thermocellus","Saccharomycodes ludwigii",-0.07855256381906,0.02,"-1","Bacter_fungi"
"911","s__Acetivibrio_thermocellus","Sporothrix brasiliensis",0.141552271860147,0,"1","Bacter_fungi"
"912","s__Acetivibrio_thermocellus","Talaromyces amestolkiae",-0.135938997182956,0.01,"-1","Bacter_fungi"
"913","s__Acetivibrio_thermocellus","Talaromyces marneffei",-0.248257620264815,0,"-1","Bacter_fungi"
"914","s__Acetivibrio_thermocellus","Tolypocladium paradoxum",-0.252548129381935,0,"-1","Bacter_fungi"
"915","s__Acetivibrio_thermocellus","Torulaspora globosa",-0.159022591330153,0,"-1","Bacter_fungi"
"916","s__Acetivibrio_thermocellus","s__Adlercreutzia_equolifaciens",0.110142303724618,0.01,"1","Bacter_Bacter"
"917","s__Acetivibrio_thermocellus","s__Adlercreutzia_hattorii",0.0862545312020556,0.04,"1","Bacter_Bacter"
"918","s__Acetivibrio_thermocellus","s__Bacillus_amyloliquefaciens",0.316781270670639,0,"1","Bacter_Bacter"
"919","s__Acetivibrio_thermocellus","s__Clostridium_novyi",0.230290202052977,0,"1","Bacter_Bacter"
"920","s__Acetivibrio_thermocellus","s__Dorea_longicatena",0.0976784424500372,0.04,"1","Bacter_Bacter"
"921","s__Acetivibrio_thermocellus","s__Edwardsiella_anguillarum",0.261141457456452,0,"1","Bacter_Bacter"
"922","s__Acetivibrio_thermocellus","s__Eubacterium_sp._MSJ-33",0.17138445745993,0,"1","Bacter_Bacter"
"923","s__Acetivibrio_thermocellus","s__Faecalibacterium_prausnitzii",-0.27625444493202,0,"-1","Bacter_Bacter"
"924","s__Acetivibrio_thermocellus","s__Faecalitalea_cylindroides",0.188839880824379,0,"1","Bacter_Bacter"
"925","s__Acetivibrio_thermocellus","s__Klebsiella_pneumoniae",0.102490644875648,0.01,"1","Bacter_Bacter"
"926","s__Acetivibrio_thermocellus","s__Lachnoclostridium_phocaeense",0.154464209943248,0.01,"1","Bacter_Bacter"
"927","s__Acetivibrio_thermocellus","s__Mageeibacillus_indolicus",0.203273019324963,0,"1","Bacter_Bacter"
"928","s__Acetivibrio_thermocellus","s__Olsenella_timonensis",0.213601144971621,0,"1","Bacter_Bacter"
"929","s__Acetivibrio_thermocellus","s__Paenibacillus_larvae",0.454884535614644,0,"1","Bacter_Bacter"
"930","s__Acetivibrio_thermocellus","s__Ruminococcus_albus",0.361234201523855,0,"1","Bacter_Bacter"
"931","s__Acetivibrio_thermocellus","s__Ruminococcus_bovis",0.159730450210388,0.01,"1","Bacter_Bacter"
"932","s__Acetivibrio_thermocellus","s__Ruminococcus_champanellensis",0.408962665349746,0,"1","Bacter_Bacter"
"933","s__Acetivibrio_thermocellus","s__Starkeya_novella",0.292330867789441,0,"1","Bacter_Bacter"
"934","s__Acetivibrio_thermocellus","s__Vescimonas_coprocola",0.254201511604248,0,"1","Bacter_Bacter"
"935","s__Acetivibrio_thermocellus","s__Vescimonas_fastidiosa",0.411868617412844,0,"1","Bacter_Bacter"
"936","s__Adlercreutzia_equolifaciens","Saccharomycodes ludwigii",-0.101541194644989,0.01,"-1","Bacter_fungi"
"937","s__Adlercreutzia_equolifaciens","Talaromyces amestolkiae",-0.179486021796216,0,"-1","Bacter_fungi"
"938","s__Adlercreutzia_equolifaciens","Talaromyces marneffei",-0.140552203167,0.01,"-1","Bacter_fungi"
"939","s__Adlercreutzia_equolifaciens","Torulaspora globosa",-0.0877582952773674,0.02,"-1","Bacter_fungi"
"940","s__Adlercreutzia_equolifaciens","Verticillium longisporum",-0.100306023827728,0.02,"-1","Bacter_fungi"
"941","s__Adlercreutzia_equolifaciens","s__Adlercreutzia_hattorii",0.849602486986317,0,"1","Bacter_Bacter"
"942","s__Bacillus_amyloliquefaciens","s__Adlercreutzia_equolifaciens",0.197995528362786,0,"1","Bacter_Bacter"
"943","s__Adlercreutzia_equolifaciens","s__Coprococcus_comes",0.120397130687573,0.02,"1","Bacter_Bacter"
"944","s__Adlercreutzia_equolifaciens","s__Dorea_longicatena",0.134038781186019,0.02,"1","Bacter_Bacter"
"945","s__Edwardsiella_anguillarum","s__Adlercreutzia_equolifaciens",0.187476737639839,0,"1","Bacter_Bacter"
"946","s__Adlercreutzia_equolifaciens","s__Faecalitalea_cylindroides",0.129823117029232,0.03,"1","Bacter_Bacter"
"947","s__Adlercreutzia_equolifaciens","s__Klebsiella_pneumoniae",0.0932244391138037,0.03,"1","Bacter_Bacter"
"948","s__Olsenella_timonensis","s__Adlercreutzia_equolifaciens",0.14874369575114,0.02,"1","Bacter_Bacter"
"949","s__Adlercreutzia_equolifaciens","s__Pseudobutyrivibrio_xylanivorans",-0.100521042259481,0.03,"-1","Bacter_Bacter"
"950","s__Adlercreutzia_equolifaciens","s__Ruminococcus_champanellensis",0.164957401481223,0,"1","Bacter_Bacter"
"951","s__Starkeya_novella","s__Adlercreutzia_equolifaciens",0.147157384149471,0.02,"1","Bacter_Bacter"
"952","s__Adlercreutzia_equolifaciens","s__Vescimonas_coprocola",0.215147366362381,0,"1","Bacter_Bacter"
"953","s__Adlercreutzia_equolifaciens","s__Vescimonas_fastidiosa",0.169404177027324,0.01,"1","Bacter_Bacter"
"954","s__Adlercreutzia_hattorii","Saccharomycodes ludwigii",-0.113538729933728,0.01,"-1","Bacter_fungi"
"955","s__Adlercreutzia_hattorii","Talaromyces amestolkiae",-0.152498661129224,0,"-1","Bacter_fungi"
"956","s__Adlercreutzia_hattorii","Talaromyces marneffei",-0.162570956213244,0,"-1","Bacter_fungi"
"957","s__Adlercreutzia_hattorii","Torulaspora globosa",-0.12608883458029,0.01,"-1","Bacter_fungi"
"958","s__Bacillus_amyloliquefaciens","s__Adlercreutzia_hattorii",0.137343299308376,0.02,"1","Bacter_Bacter"
"959","s__Adlercreutzia_hattorii","s__Bifidobacterium_adolescentis",0.11732809863606,0.01,"1","Bacter_Bacter"
"960","s__Adlercreutzia_hattorii","s__Dorea_longicatena",0.105864692829416,0.04,"1","Bacter_Bacter"
"961","s__Edwardsiella_anguillarum","s__Adlercreutzia_hattorii",0.154592325994999,0,"1","Bacter_Bacter"
"962","s__Eubacterium_sp._c-25","s__Adlercreutzia_hattorii",-0.104267076992614,0.02,"-1","Bacter_Bacter"
"963","s__Adlercreutzia_hattorii","s__Faecalitalea_cylindroides",0.146850169702795,0.01,"1","Bacter_Bacter"
"964","s__Adlercreutzia_hattorii","s__Klebsiella_pneumoniae",0.10707505065962,0.02,"1","Bacter_Bacter"
"965","s__Olsenella_timonensis","s__Adlercreutzia_hattorii",0.128348515847264,0.01,"1","Bacter_Bacter"
"966","s__Pseudobutyrivibrio_xylanivorans","s__Adlercreutzia_hattorii",-0.11797904160004,0,"-1","Bacter_Bacter"
"967","s__Ruminococcus_champanellensis","s__Adlercreutzia_hattorii",0.132956422553595,0.03,"1","Bacter_Bacter"
"968","s__Starkeya_novella","s__Adlercreutzia_hattorii",0.0959164476946935,0.03,"1","Bacter_Bacter"
"969","s__Adlercreutzia_hattorii","s__Vescimonas_coprocola",0.248763325094133,0,"1","Bacter_Bacter"
"970","s__Adlercreutzia_hattorii","s__Vescimonas_fastidiosa",0.183469115657936,0,"1","Bacter_Bacter"
"971","s__Anaerostipes_hadrus","Sporothrix brasiliensis",-0.17802652667624,0,"-1","Bacter_fungi"
"972","s__Anaerostipes_hadrus","Stachybotrys chartarum",-0.179191536029246,0,"-1","Bacter_fungi"
"973","s__Anaerostipes_hadrus","Talaromyces marneffei",0.109082736359583,0.03,"1","Bacter_fungi"
"974","s__Anaerostipes_hadrus","Tolypocladium capitatum",-0.123088503827584,0.01,"-1","Bacter_fungi"
"975","s__Anaerostipes_hadrus","Torulaspora globosa",0.102639231712803,0,"1","Bacter_fungi"
"976","s__Anaerostipes_hadrus","Verticillium longisporum",-0.10898086860496,0,"-1","Bacter_fungi"
"977","s__Blautia_pseudococcoides","s__Anaerostipes_hadrus",0.289970516159398,0,"1","Bacter_Bacter"
"978","s__Butyrivibrio_hungatei","s__Anaerostipes_hadrus",0.340498144475886,0,"1","Bacter_Bacter"
"979","s__Clostridium_novyi","s__Anaerostipes_hadrus",0.101952310697029,0.04,"1","Bacter_Bacter"
"980","s__Anaerostipes_hadrus","s__Collinsella_aerofaciens",-0.129373674297269,0.02,"-1","Bacter_Bacter"
"981","s__Anaerostipes_hadrus","s__Coprococcus_comes",0.129677407140239,0.03,"1","Bacter_Bacter"
"982","s__Coprococcus_eutactus","s__Anaerostipes_hadrus",0.120824280283119,0,"1","Bacter_Bacter"
"983","s__Anaerostipes_hadrus","s__Dorea_longicatena",0.189834075599019,0,"1","Bacter_Bacter"
"984","s__Edwardsiella_anguillarum","s__Anaerostipes_hadrus",-0.143512715360102,0,"-1","Bacter_Bacter"
"985","s__Eubacterium_sp._c-25","s__Anaerostipes_hadrus",0.236993058010334,0,"1","Bacter_Bacter"
"986","s__Lachnoclostridium_phocaeense","s__Anaerostipes_hadrus",0.189308529590741,0,"1","Bacter_Bacter"
"987","s__Anaerostipes_hadrus","s__Lachnospira_eligens",0.146663655065317,0,"1","Bacter_Bacter"
"988","s__Lacrimispora_saccharolytica","s__Anaerostipes_hadrus",0.187616077180781,0,"1","Bacter_Bacter"
"989","s__Ligilactobacillus_ruminis","s__Anaerostipes_hadrus",0.108407304298103,0.03,"1","Bacter_Bacter"
"990","s__Anaerostipes_hadrus","s__Odoribacter_splanchnicus",-0.176855501542946,0,"-1","Bacter_Bacter"
"991","s__Olsenella_timonensis","s__Anaerostipes_hadrus",-0.196282182189216,0,"-1","Bacter_Bacter"
"992","s__Pseudobutyrivibrio_xylanivorans","s__Anaerostipes_hadrus",0.313358503356421,0,"1","Bacter_Bacter"
"993","s__Anaerostipes_hadrus","s__Roseburia_hominis",0.11526873796909,0.03,"1","Bacter_Bacter"
"994","s__Ruminococcus_bovis","s__Anaerostipes_hadrus",0.158172108845132,0,"1","Bacter_Bacter"
"995","s__Ruminococcus_champanellensis","s__Anaerostipes_hadrus",-0.202300979105662,0,"-1","Bacter_Bacter"
"996","s__Starkeya_novella","s__Anaerostipes_hadrus",-0.165973928825265,0,"-1","Bacter_Bacter"
"997","s__Anaerostipes_hadrus","s__Vescimonas_coprocola",-0.134642670648806,0.01,"-1","Bacter_Bacter"
"998","s__Vescimonas_fastidiosa","s__Anaerostipes_hadrus",-0.28212713367963,0,"-1","Bacter_Bacter"
"999","s__Bacillus_amyloliquefaciens","Talaromyces amestolkiae",-0.172542895209099,0,"-1","Bacter_fungi"
"1000","s__Bacillus_amyloliquefaciens","Talaromyces marneffei",-0.256291677190548,0,"-1","Bacter_fungi"
"1001","s__Bacillus_amyloliquefaciens","Tolypocladium paradoxum",-0.14413411750506,0,"-1","Bacter_fungi"
"1002","s__Bacillus_amyloliquefaciens","s__Clostridium_novyi",0.135847910862061,0,"1","Bacter_Bacter"
"1003","s__Edwardsiella_anguillarum","s__Bacillus_amyloliquefaciens",0.202228211644799,0,"1","Bacter_Bacter"
"1004","s__Bacillus_amyloliquefaciens","s__Eubacterium_sp._c-25",0.116087503849862,0.01,"1","Bacter_Bacter"
"1005","s__Bacillus_amyloliquefaciens","s__Faecalibacterium_prausnitzii",-0.19455622766959,0,"-1","Bacter_Bacter"
"1006","s__Bacillus_amyloliquefaciens","s__Faecalitalea_cylindroides",0.145438457520375,0,"1","Bacter_Bacter"
"1007","s__Bacillus_amyloliquefaciens","s__Lachnoclostridium_phocaeense",0.186175803554539,0,"1","Bacter_Bacter"
"1008","s__Bacillus_amyloliquefaciens","s__Olsenella_timonensis",0.228360899947135,0,"1","Bacter_Bacter"
"1009","s__Bacillus_amyloliquefaciens","s__Paenibacillus_larvae",0.328209912112745,0,"1","Bacter_Bacter"
"1010","s__Bacillus_amyloliquefaciens","s__Pseudobutyrivibrio_xylanivorans",-0.156501074720068,0,"-1","Bacter_Bacter"
"1011","s__Bacillus_amyloliquefaciens","s__Ruminococcus_albus",0.287490581483124,0,"1","Bacter_Bacter"
"1012","s__Bacillus_amyloliquefaciens","s__Ruminococcus_bovis",0.152574957769719,0,"1","Bacter_Bacter"
"1013","s__Bacillus_amyloliquefaciens","s__Ruminococcus_champanellensis",0.293190963629164,0,"1","Bacter_Bacter"
"1014","s__Bacillus_amyloliquefaciens","s__Starkeya_novella",0.21652140082537,0,"1","Bacter_Bacter"
"1015","s__Bacillus_amyloliquefaciens","s__Vescimonas_fastidiosa",0.246991968892182,0,"1","Bacter_Bacter"
"1016","s__Bifidobacterium_adolescentis","Saccharomycodes ludwigii",-0.15247087683454,0,"-1","Bacter_fungi"
"1017","s__Bifidobacterium_adolescentis","Stachybotrys chartarum",0.208570648682611,0,"1","Bacter_fungi"
